Train Episode 1 , Platform Reward 10.176122925988686 , Worker Reward 79.33916988688708 , Order Pickup 3149 , Worker Reject Num 2887 , Average Detour 19.48237535725627 , Average Travel Time 22.06531454107941 , Total Timeout Order 238 , Total Valid Distance 8928223.899999999 , Critic Loss 388.511474609375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.238 , Strike Rate 0.241
Train Episode 27 , Platform Reward 11.434904891257485 , Worker Reward 89.41506692296267 , Order Pickup 3457 , Worker Reject Num 1809 , Average Detour 20.039340468614405 , Average Travel Time 22.665089877010406 , Total Timeout Order 276 , Total Valid Distance 10128396.5 , Critic Loss 196.98434448242188 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.626 , Strike Rate 0.0
Train Episode 28 , Platform Reward 12.591536534170606 , Worker Reward 91.12584863376617 , Order Pickup 3803 , Worker Reject Num 2051 , Average Detour 17.887983171180647 , Average Travel Time 20.52664298401421 , Total Timeout Order 215 , Total Valid Distance 13150208.8 , Critic Loss 385.64536743164064 , Actor Loss -4.91076339333682 , Worker Loss 0 , Mask Rate 0.071 , Strike Rate 0.0
Train Episode 29 , Platform Reward 11.396685787042491 , Worker Reward 86.42645278286933 , Order Pickup 3432 , Worker Reject Num 1847 , Average Detour 19.6002331002331 , Average Travel Time 22.210942441492726 , Total Timeout Order 249 , Total Valid Distance 9777658.3 , Critic Loss 197.18711853027344 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.076 , Strike Rate 0.09
Train Episode 30 , Platform Reward 10.282989967911092 , Worker Reward 78.21286924481392 , Order Pickup 2982 , Worker Reject Num 1536 , Average Detour 20.33199195171026 , Average Travel Time 23.017785843920144 , Total Timeout Order 229 , Total Valid Distance 8840678.200000001 , Critic Loss 278.61456298828125 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.453 , Strike Rate 0.337
Train Episode 31 , Platform Reward 8.43038132786304 , Worker Reward 67.10390509063005 , Order Pickup 2665 , Worker Reject Num 1732 , Average Detour 19.5624765478424 , Average Travel Time 22.06783103168156 , Total Timeout Order 206 , Total Valid Distance 7534194.699999999 , Critic Loss 349.82568359375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.578
Train Episode 32 , Platform Reward 12.233011820838055 , Worker Reward 89.81754090851545 , Order Pickup 3824 , Worker Reject Num 2040 , Average Detour 17.342834728033473 , Average Travel Time 20.236811254396248 , Total Timeout Order 170 , Total Valid Distance 13018531.600000001 , Critic Loss 310.2904541015625 , Actor Loss -5.613504777048435 , Worker Loss 0 , Mask Rate 0.704 , Strike Rate 0.0
Train Episode 33 , Platform Reward 11.313584643993108 , Worker Reward 88.99575272637605 , Order Pickup 3510 , Worker Reject Num 2024 , Average Detour 19.654415954415953 , Average Travel Time 22.124378109452735 , Total Timeout Order 247 , Total Valid Distance 10148475.8 , Critic Loss 243.9447021484375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.303 , Strike Rate 0.0
Train Episode 34 , Platform Reward 9.837540180845737 , Worker Reward 77.04591342258453 , Order Pickup 3036 , Worker Reject Num 1822 , Average Detour 19.668313570487484 , Average Travel Time 22.113247863247864 , Total Timeout Order 230 , Total Valid Distance 8880462.9 , Critic Loss 175.77810668945312 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.342
Train Episode 35 , Platform Reward 9.892942955635935 , Worker Reward 77.96651103192568 , Order Pickup 3117 , Worker Reject Num 1805 , Average Detour 19.497914661533525 , Average Travel Time 21.959860383944154 , Total Timeout Order 231 , Total Valid Distance 8813872.0 , Critic Loss 419.5810852050781 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.007 , Strike Rate 0.308
Train Episode 36 , Platform Reward 12.204583843872902 , Worker Reward 83.68334936779738 , Order Pickup 3236 , Worker Reject Num 1858 , Average Detour 19.149258343634116 , Average Travel Time 21.236711552090714 , Total Timeout Order 168 , Total Valid Distance 12322389.0 , Critic Loss 263.7493103027344 , Actor Loss -4.6077544341142955 , Worker Loss 0 , Mask Rate 0.292 , Strike Rate 0.195
Train Episode 37 , Platform Reward 10.33281364613814 , Worker Reward 76.7958474368453 , Order Pickup 2977 , Worker Reject Num 1592 , Average Detour 19.923412831709776 , Average Travel Time 22.523243243243243 , Total Timeout Order 254 , Total Valid Distance 8472169.4 , Critic Loss 167.36782836914062 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.367
Train Episode 38 , Platform Reward 11.369696954728514 , Worker Reward 90.26351634371281 , Order Pickup 3500 , Worker Reject Num 1603 , Average Detour 19.97714285714286 , Average Travel Time 22.59226932668329 , Total Timeout Order 262 , Total Valid Distance 10008327.7 , Critic Loss 175.7242889404297 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.402 , Strike Rate 0.0
Train Episode 39 , Platform Reward 8.170992998326719 , Worker Reward 64.92724124646188 , Order Pickup 2521 , Worker Reject Num 1213 , Average Detour 20.012693375644584 , Average Travel Time 22.742616033755276 , Total Timeout Order 204 , Total Valid Distance 7009689.0 , Critic Loss 199.70155334472656 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.635
Train Episode 40 , Platform Reward 12.86839099765144 , Worker Reward 84.17474913966656 , Order Pickup 3339 , Worker Reject Num 1751 , Average Detour 18.600479185384845 , Average Travel Time 21.064758009543286 , Total Timeout Order 186 , Total Valid Distance 12807117.1 , Critic Loss 258.63890686035154 , Actor Loss -5.262983939298212 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.172
Train Episode 41 , Platform Reward 11.939682527905354 , Worker Reward 89.76037028956414 , Order Pickup 3465 , Worker Reject Num 1605 , Average Detour 19.95988455988456 , Average Travel Time 22.403276622558288 , Total Timeout Order 242 , Total Valid Distance 10114754.899999999 , Critic Loss 282.0560302734375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.122 , Strike Rate 0.063
Train Episode 42 , Platform Reward 11.284100438134764 , Worker Reward 91.83531823837757 , Order Pickup 3437 , Worker Reject Num 1469 , Average Detour 20.613325574629037 , Average Travel Time 23.164653528289893 , Total Timeout Order 288 , Total Valid Distance 9888795.5 , Critic Loss 271.98651123046875 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.736 , Strike Rate 0.0
Train Episode 43 , Platform Reward 11.890899630305084 , Worker Reward 90.16901643782855 , Order Pickup 3538 , Worker Reject Num 1789 , Average Detour 19.63086489542114 , Average Travel Time 22.152542372881356 , Total Timeout Order 243 , Total Valid Distance 10329793.299999999 , Critic Loss 244.00440979003906 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.053 , Strike Rate 0.0
Train Episode 44 , Platform Reward 10.537163508354888 , Worker Reward 63.26787224674225 , Order Pickup 2291 , Worker Reject Num 1022 , Average Detour 20.011348756001745 , Average Travel Time 21.98051282051282 , Total Timeout Order 139 , Total Valid Distance 10182277.100000001 , Critic Loss 332.34505462646484 , Actor Loss -3.593068408287775 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.629
Train Episode 45 , Platform Reward 10.658464037718442 , Worker Reward 88.12795786082745 , Order Pickup 3342 , Worker Reject Num 1652 , Average Detour 20.39377618192699 , Average Travel Time 22.714425268642135 , Total Timeout Order 279 , Total Valid Distance 9646864.100000001 , Critic Loss 137.5927734375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.171 , Strike Rate 0.095
Train Episode 46 , Platform Reward 11.613960128810302 , Worker Reward 93.26105390822887 , Order Pickup 3541 , Worker Reject Num 1353 , Average Detour 20.07512002259249 , Average Travel Time 22.588399503722083 , Total Timeout Order 296 , Total Valid Distance 10575507.9 , Critic Loss 234.75953674316406 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.764 , Strike Rate 0.0
Train Episode 47 , Platform Reward 6.644510308129647 , Worker Reward 51.84837450313568 , Order Pickup 2018 , Worker Reject Num 940 , Average Detour 19.91526263627354 , Average Travel Time 22.34334763948498 , Total Timeout Order 140 , Total Valid Distance 5430058.9 , Critic Loss 298.84991455078125 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.786
Train Episode 48 , Platform Reward 12.307086861121597 , Worker Reward 79.99994731467962 , Order Pickup 3330 , Worker Reject Num 1600 , Average Detour 17.662762762762764 , Average Travel Time 20.157050187777397 , Total Timeout Order 149 , Total Valid Distance 11952280.4 , Critic Loss 221.266259765625 , Actor Loss -3.7471293616604178 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.232
Train Episode 49 , Platform Reward 10.166267790968416 , Worker Reward 84.54852218711376 , Order Pickup 3275 , Worker Reject Num 1460 , Average Detour 19.971908396946564 , Average Travel Time 22.586264100862643 , Total Timeout Order 247 , Total Valid Distance 9276030.0 , Critic Loss 202.86614990234375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.139 , Strike Rate 0.187
Train Episode 50 , Platform Reward 11.445100542648493 , Worker Reward 90.76214523732662 , Order Pickup 3457 , Worker Reject Num 1608 , Average Detour 20.112525310963264 , Average Travel Time 22.740869017632242 , Total Timeout Order 292 , Total Valid Distance 10111525.7 , Critic Loss 260.80755615234375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.306 , Strike Rate 0.0
Train Episode 51 , Platform Reward 11.377499260208145 , Worker Reward 84.43660661226511 , Order Pickup 3330 , Worker Reject Num 1531 , Average Detour 19.44924924924925 , Average Travel Time 22.004863813229573 , Total Timeout Order 234 , Total Valid Distance 9634227.7 , Critic Loss 247.0956268310547 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.111 , Strike Rate 0.188
Train Episode 52 , Platform Reward 9.832275584571025 , Worker Reward 57.95307281142473 , Order Pickup 2004 , Worker Reject Num 962 , Average Detour 20.679141716566868 , Average Travel Time 22.59941176470588 , Total Timeout Order 125 , Total Valid Distance 9656916.0 , Critic Loss 427.29613342285154 , Actor Loss -6.202689392560885 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.764
Train Episode 53 , Platform Reward 11.461552583558705 , Worker Reward 90.92219906961918 , Order Pickup 3453 , Worker Reject Num 1529 , Average Detour 20.283521575441647 , Average Travel Time 22.666562009419152 , Total Timeout Order 266 , Total Valid Distance 9627879.2 , Critic Loss 145.11782836914062 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.443 , Strike Rate 0.0
Train Episode 54 , Platform Reward 11.126749901602706 , Worker Reward 87.34575792968273 , Order Pickup 3371 , Worker Reject Num 1446 , Average Detour 19.813705132008305 , Average Travel Time 22.35451612903226 , Total Timeout Order 248 , Total Valid Distance 9518444.3 , Critic Loss 234.41189575195312 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.431 , Strike Rate 0.148
Train Episode 55 , Platform Reward 11.493560672885634 , Worker Reward 85.97645388156175 , Order Pickup 3291 , Worker Reject Num 1785 , Average Detour 19.98541476754786 , Average Travel Time 22.68717105263158 , Total Timeout Order 260 , Total Valid Distance 9824352.5 , Critic Loss 283.0055236816406 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.109 , Strike Rate 0.168
Train Episode 56 , Platform Reward 8.628066379965402 , Worker Reward 52.72935805600881 , Order Pickup 1806 , Worker Reject Num 764 , Average Detour 20.643964562569213 , Average Travel Time 22.972313777191825 , Total Timeout Order 123 , Total Valid Distance 9008930.1 , Critic Loss 508.4770141601563 , Actor Loss -9.568922988796386 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.846
Train Episode 57 , Platform Reward 11.99963294367164 , Worker Reward 89.37291222906113 , Order Pickup 3455 , Worker Reject Num 2061 , Average Detour 20.017655571635313 , Average Travel Time 22.417060119609694 , Total Timeout Order 282 , Total Valid Distance 10394601.3 , Critic Loss 235.998291015625 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.185 , Strike Rate 0.0
Train Episode 58 , Platform Reward 11.311945845373163 , Worker Reward 89.89474894046784 , Order Pickup 3475 , Worker Reject Num 1783 , Average Detour 19.99482014388489 , Average Travel Time 22.58895131086142 , Total Timeout Order 253 , Total Valid Distance 9803745.5 , Critic Loss 288.1176452636719 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.342 , Strike Rate 0.012
Train Episode 59 , Platform Reward 10.893903731799274 , Worker Reward 82.22620412397384 , Order Pickup 3195 , Worker Reject Num 1655 , Average Detour 19.96995305164319 , Average Travel Time 22.700771553170078 , Total Timeout Order 272 , Total Valid Distance 8796813.6 , Critic Loss 227.2382354736328 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.194 , Strike Rate 0.191
Train Episode 60 , Platform Reward 11.903741823231806 , Worker Reward 80.52097059106826 , Order Pickup 3462 , Worker Reject Num 2023 , Average Detour 17.295493934142115 , Average Travel Time 19.933528836754643 , Total Timeout Order 148 , Total Valid Distance 12230439.8 , Critic Loss 164.377880859375 , Actor Loss -0.5152107867617142 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.156
Train Episode 61 , Platform Reward 11.910680217121474 , Worker Reward 94.19065566283464 , Order Pickup 3577 , Worker Reject Num 962 , Average Detour 19.719317864131956 , Average Travel Time 22.44674376141205 , Total Timeout Order 295 , Total Valid Distance 10361062.5 , Critic Loss 250.00750732421875 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.835 , Strike Rate 0.0
Train Episode 62 , Platform Reward 11.626595664087517 , Worker Reward 95.5991578360796 , Order Pickup 3559 , Worker Reject Num 1230 , Average Detour 20.096094408541724 , Average Travel Time 22.54769990737882 , Total Timeout Order 274 , Total Valid Distance 10386306.5 , Critic Loss 265.2543029785156 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.811 , Strike Rate 0.0
Train Episode 63 , Platform Reward 11.545709977640726 , Worker Reward 89.32957479017973 , Order Pickup 3495 , Worker Reject Num 1912 , Average Detour 19.872675250357652 , Average Travel Time 22.3573883161512 , Total Timeout Order 257 , Total Valid Distance 10041218.799999999 , Critic Loss 232.17620849609375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.062 , Strike Rate 0.0
Train Episode 64 , Platform Reward 12.427459711189439 , Worker Reward 85.50828601938485 , Order Pickup 3676 , Worker Reject Num 1920 , Average Detour 17.301414581066375 , Average Travel Time 19.8125 , Total Timeout Order 159 , Total Valid Distance 12780007.2 , Critic Loss 211.68890075683595 , Actor Loss -3.0356979719814667 , Worker Loss 0 , Mask Rate 0.03 , Strike Rate 0.087
Train Episode 65 , Platform Reward 10.173646990093106 , Worker Reward 77.73086862248182 , Order Pickup 2976 , Worker Reject Num 1011 , Average Detour 19.776209677419356 , Average Travel Time 22.365201465201466 , Total Timeout Order 215 , Total Valid Distance 8599287.4 , Critic Loss 202.2628173828125 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.284 , Strike Rate 0.417
Train Episode 66 , Platform Reward 8.289950391569313 , Worker Reward 63.360812846302984 , Order Pickup 2421 , Worker Reject Num 1011 , Average Detour 20.16109045848823 , Average Travel Time 22.51032315978456 , Total Timeout Order 193 , Total Valid Distance 6904585.6 , Critic Loss 241.45469665527344 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.574
Train Episode 67 , Platform Reward 11.929006036215785 , Worker Reward 90.86959429484605 , Order Pickup 3468 , Worker Reject Num 1747 , Average Detour 20.19982698961938 , Average Travel Time 22.824913711954817 , Total Timeout Order 295 , Total Valid Distance 10288757.1 , Critic Loss 276.89251708984375 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.182 , Strike Rate 0.011
Train Episode 68 , Platform Reward 12.473255128414877 , Worker Reward 82.49330463129282 , Order Pickup 3607 , Worker Reject Num 1835 , Average Detour 17.043803714998614 , Average Travel Time 19.33562715045355 , Total Timeout Order 137 , Total Valid Distance 12070535.799999999 , Critic Loss 187.6311996459961 , Actor Loss -3.16405004352135 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.147
Train Episode 69 , Platform Reward 10.347590282357348 , Worker Reward 80.87297301185131 , Order Pickup 3105 , Worker Reject Num 1583 , Average Detour 20.225442834138487 , Average Travel Time 22.895579533588585 , Total Timeout Order 253 , Total Valid Distance 8831484.3 , Critic Loss 244.9423370361328 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.0 , Strike Rate 0.272
Train Episode 70 , Platform Reward 10.541775675500043 , Worker Reward 83.59547586429119 , Order Pickup 3134 , Worker Reject Num 1030 , Average Detour 20.144224633056798 , Average Travel Time 22.504857737682165 , Total Timeout Order 247 , Total Valid Distance 9099584.799999999 , Critic Loss 282.204345703125 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.421 , Strike Rate 0.316
Train Episode 71 , Platform Reward 11.517233757619254 , Worker Reward 93.51772317039966 , Order Pickup 3515 , Worker Reject Num 1023 , Average Detour 20.208250355618777 , Average Travel Time 22.66222910216718 , Total Timeout Order 257 , Total Valid Distance 9693169.0 , Critic Loss 145.69955444335938 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.77 , Strike Rate 0.0
Train Episode 72 , Platform Reward 11.714041146535054 , Worker Reward 77.0641384768486 , Order Pickup 3023 , Worker Reject Num 1030 , Average Detour 18.25140588819054 , Average Travel Time 20.566628484154258 , Total Timeout Order 174 , Total Valid Distance 11737898.399999999 , Critic Loss 213.81895141601564 , Actor Loss -2.5384730779544986 , Worker Loss 0 , Mask Rate 0.388 , Strike Rate 0.372
Train Episode 73 , Platform Reward 11.430322638916426 , Worker Reward 89.30565633022785 , Order Pickup 3456 , Worker Reject Num 1799 , Average Detour 20.05584490740741 , Average Travel Time 22.57621758380772 , Total Timeout Order 266 , Total Valid Distance 10113865.8 , Critic Loss 165.109619140625 , Actor Loss 0.0 , Worker Loss 0 , Mask Rate 0.244 , Strike Rate 0.0
